代码	名称	公告时间	类型	公告内容
002925	盈趣科技	2025-04-25	报表披露	2025年一季报归属净利润7664万元，同比增长37.81%，基本每股收益0.1元
002926	华西证券	2025-04-25	报表披露	2025年一季报归属净利润3.01亿元，同比增长138.26%，基本每股收益0.11元
002927	泰永长征	2025-04-25	报表披露	2024年年报归属净利润3737万元，同比下降46.86%，基本每股收益0.17元
002932	明德生物	2025-04-25	报表披露	2024年年报归属净利润7452万元，同比下降0.54%，基本每股收益0.33元
002937	兴瑞科技	2025-04-25	报表披露	2025年一季报归属净利润4018万元，同比下降44.65%，基本每股收益0.14元
002943	宇晶股份	2025-04-25	报表披露	2025年一季报归属净利润-3956万元，同比下降230.92%，基本每股收益-0.193元
002946	新乳业	2025-04-25	报表披露	2025年一季报归属净利润1.332亿元，同比增长48.46%，基本每股收益0.15元
002949	华阳国际	2025-04-25	报表披露	2025年一季报归属净利润247.6万元，同比下降20.22%，基本每股收益0.0126元
002952	亚世光电	2025-04-25	报表披露	2025年一季报归属净利润445.9万元，同比下降42.46%，基本每股收益0.03元
002953	日丰股份	2025-04-25	报表披露	2025年一季报归属净利润4634万元，同比增长40.14%，基本每股收益0.1022元
002957	科瑞技术	2025-04-25	报表披露	2025年一季报归属净利润4425万元，同比增长31.81%，基本每股收益0.1069元
002958	青农商行	2025-04-25	报表披露	2024年年报归属净利润28.56亿元，同比增长11.24%，基本每股收益0.47元
002967	广电计量	2025-04-25	报表披露	2025年一季报归属净利润482.3万元，同比增长302.86%，基本每股收益0.0087元
002969	嘉美包装	2025-04-25	报表披露	2024年年报归属净利润1.833亿元，同比增长18.78%，基本每股收益0.1911元
002970	锐明技术	2025-04-25	报表披露	2024年年报归属净利润2.9亿元，同比增长184.50%，基本每股收益1.66元
002971	和远气体	2025-04-25	报表披露	2025年一季报归属净利润2520万元，同比下降16.47%，基本每股收益0.12元
002976	瑞玛精密	2025-04-25	报表披露	2024年年报归属净利润-2532万元，同比下降148.99%，基本每股收益-0.21元
002979	雷赛智能	2025-04-25	报表披露	2024年年报归属净利润2.005亿元，同比增长44.67%，基本每股收益0.65元
002985	北摩高科	2025-04-25	报表披露	2024年年报归属净利润1615万元，同比下降92.57%，基本每股收益0.05元
002996	顺博合金	2025-04-25	报表披露	2024年年报归属净利润6502万元，同比下降47.96%，基本每股收益0.1元
002998	优彩资源	2025-04-25	报表披露	2024年年报归属净利润8377万元，同比下降38.87%，基本每股收益0.26元
003002	壶化股份	2025-04-25	报表披露	2024年年报归属净利润1.4亿元，同比下降31.59%，基本每股收益0.7元
003007	直真科技	2025-04-25	报表披露	2025年一季报归属净利润-2940万元，同比下降103.22%，基本每股收益-0.29元
003010	若羽臣	2025-04-25	报表披露	2024年年报归属净利润1.056亿元，同比增长94.58%，基本每股收益0.65元
003013	地铁设计	2025-04-25	报表披露	2025年一季报归属净利润5517万元，同比下降47.00%，基本每股收益0.14元
003030	祖名股份	2025-04-25	报表披露	2025年一季报归属净利润-591.4万元，同比下降160.93%，基本每股收益-0.05元
003031	中瓷电子	2025-04-25	报表披露	2024年年报归属净利润5.392亿元，同比增长10.04%，基本每股收益1.2元
003039	顺控发展	2025-04-25	报表披露	2025年一季报归属净利润5250万元，同比增长3.91%，基本每股收益0.085元
200025	特  力Ｂ	2025-04-25	报表披露	2025年一季报归属净利润3423万元，同比下降2.89%，基本每股收益0.0794元
200026	飞亚达Ｂ	2025-04-25	报表披露	2025年一季报归属净利润4531万元，同比下降39.99%，基本每股收益0.1118元
200028	一致Ｂ	2025-04-25	报表披露	2025年一季报归属净利润3.28亿元，同比下降15.63%，基本每股收益0.59元
200541	粤照明Ｂ	2025-04-25	报表披露	2024年年报归属净利润4.462亿元，同比增长53.67%，基本每股收益0.2905元
200581	苏威孚Ｂ	2025-04-25	报表披露	2025年一季报归属净利润3.544亿元，同比下降35.46%，基本每股收益0.36元
200869	张  裕Ｂ	2025-04-25	报表披露	2025年一季报归属净利润1.593亿元，同比增长0.21%，基本每股收益0.24元
300013	*ST新宁	2025-04-25	报表披露	2025年一季报归属净利润579.4万元，同比增长398.61%，基本每股收益0.01元
300014	亿纬锂能	2025-04-25	报表披露	2025年一季报归属净利润11.01亿元，同比增长3.32%，基本每股收益0.54元
300015	爱尔眼科	2025-04-25	报表披露	2024年年报归属净利润35.56亿元，同比增长5.87%，基本每股收益0.3847元
300016	北陆药业	2025-04-25	报表披露	2025年一季报归属净利润1454万元，同比增长26.13%，基本每股收益0.0296元
300017	网宿科技	2025-04-25	报表披露	2025年一季报归属净利润1.918亿元，同比增长38.54%，基本每股收益0.0785元
300022	吉峰科技	2025-04-25	报表披露	2025年一季报归属净利润435.9万元，同比增长66.49%，基本每股收益0.0088元
300025	华星创业	2025-04-25	报表披露	2024年年报归属净利润-7848万元，同比下降207.88%，基本每股收益-0.1542元
300030	阳普医疗	2025-04-25	报表披露	2024年年报归属净利润-1.179亿元，同比下降86.55%，基本每股收益-0.38元
300033	同花顺	2025-04-25	报表披露	2025年一季报归属净利润1.204亿元，同比增长15.91%，基本每股收益0.22元
300040	九洲集团	2025-04-25	报表披露	2025年一季报归属净利润2275万元，同比下降5.48%，基本每股收益0.04元
300048	合康新能	2025-04-25	报表披露	2025年一季报归属净利润2816万元，同比增长155.29%，基本每股收益0.0252元
300052	ST中青宝	2025-04-25	报表披露	2024年年报归属净利润-5274万元，同比增长4.19%，基本每股收益-0.2元
300058	蓝色光标	2025-04-25	报表披露	2024年年报归属净利润-2.907亿元，同比下降349.32%，基本每股收益-0.116元
300067	安诺其	2025-04-25	报表披露	2025年一季报归属净利润-943.9万元，同比下降282.14%，基本每股收益-0.0082元
300070	碧水源	2025-04-25	报表披露	2025年一季报归属净利润6004万元，同比下降34.29%，基本每股收益0.0166元
300073	当升科技	2025-04-25	报表披露	2025年一季报归属净利润1.106亿元，同比增长0.22%，基本每股收益0.2184元
300074	华平股份	2025-04-25	报表披露	2024年年报归属净利润-7260万元，同比下降765.98%，基本每股收益-0.1366元
300088	长信科技	2025-04-25	报表披露	2024年年报归属净利润3.568亿元，同比增长47.70%，基本每股收益0.15元
300097	ST智云	2025-04-25	报表披露	2024年年报归属净利润-1.294亿元，同比下降192.44%，基本每股收益-0.45元
300101	振芯科技	2025-04-25	报表披露	2025年一季报归属净利润854.6万元，同比下降46.06%，基本每股收益0.015元
300105	龙源技术	2025-04-25	报表披露	2025年一季报归属净利润4130万元，同比增长204.99%，基本每股收益0.0805元
300120	经纬辉开	2025-04-25	报表披露	2024年年报归属净利润2146万元，同比增长107.42%，基本每股收益0.0374元
300134	大富科技	2025-04-25	报表披露	2024年年报归属净利润-4.76亿元，同比下降179.49%，基本每股收益-0.62元
300144	宋城演艺	2025-04-25	报表披露	2025年一季报归属净利润2.462亿元，同比下降2.18%，基本每股收益0.094元
300171	东富龙	2025-04-25	报表披露	2025年一季报归属净利润2013万元，同比下降68.87%，基本每股收益0.0263元
300181	佐力药业	2025-04-25	报表披露	2025年一季报归属净利润1.812亿元，同比增长27.20%，基本每股收益0.2583元
300182	捷成股份	2025-04-25	报表披露	2025年一季报归属净利润1.311亿元，同比增长11.80%，基本每股收益0.0495元
300183	东软载波	2025-04-25	报表披露	2025年一季报归属净利润394.1万元，同比下降46.44%，基本每股收益0.0085元
300200	高盟新材	2025-04-25	报表披露	2025年一季报归属净利润3862万元，同比下降26.67%，基本每股收益0.09元
300204	舒泰神	2025-04-25	报表披露	2025年一季报归属净利润-233.5万元，同比增长38.05%
300212	易华录	2025-04-25	报表披露	2025年一季报归属净利润-1.202亿元，同比增长35.51%，基本每股收益-0.1669元
300223	北京君正	2025-04-25	报表披露	2025年一季报归属净利润7390万元，同比下降15.30%，基本每股收益0.1535元
300235	方直科技	2025-04-25	报表披露	2024年年报归属净利润1737万元，同比下降45.50%，基本每股收益0.07元
300241	瑞丰光电	2025-04-25	报表披露	2025年一季报归属净利润2748万元，同比增长264.49%，基本每股收益0.0401元
300243	瑞丰高材	2025-04-25	报表披露	2025年一季报归属净利润528.3万元，同比下降45.96%，基本每股收益0.02元
300246	宝莱特	2025-04-25	报表披露	2025年一季报归属净利润1445万元，同比增长298.35%，基本每股收益0.0546元
300247	融捷健康	2025-04-25	报表披露	2025年一季报归属净利润3098万元，同比增长48.78%，基本每股收益0.0385元
300250	初灵信息	2025-04-25	报表披露	2024年年报归属净利润-5207万元，同比下降304.19%，基本每股收益-0.24元
300253	卫宁健康	2025-04-25	报表披露	2025年一季报归属净利润528.9万元，同比下降68.18%，基本每股收益0.0024元
300256	星星科技	2025-04-25	报表披露	2024年年报归属净利润-6.189亿元，同比下降28.68%，基本每股收益-0.27元
300259	新天科技	2025-04-25	报表披露	2025年一季报归属净利润2721万元，同比增长85.16%，基本每股收益0.0239元
300268	*ST佳沃	2025-04-25	报表披露	2025年一季报归属净利润-1.809亿元，同比下降105.49%，基本每股收益-1.039元
300281	金明精机	2025-04-25	报表披露	2025年一季报归属净利润227万元，同比下降49.66%，基本每股收益0.005元
300283	温州宏丰	2025-04-25	报表披露	2025年一季报归属净利润-1503万元，同比下降17.08%，基本每股收益-0.03元
300288	朗玛信息	2025-04-25	报表披露	2024年年报归属净利润-5.121亿元，同比下降761.14%，基本每股收益-1.52元
300289	利德曼	2025-04-25	报表披露	2025年一季报归属净利润-125.2万元，同比增长53.73%，基本每股收益-0.0023元
300293	蓝英装备	2025-04-25	报表披露	2025年一季报归属净利润-500.4万元，同比下降687.55%，基本每股收益-0.0148元
300294	博雅生物	2025-04-25	报表披露	2025年一季报归属净利润1.395亿元，同比下降8.25%，基本每股收益0.28元
300319	麦捷科技	2025-04-25	报表披露	2025年一季报归属净利润6235万元，同比增长0.49%，基本每股收益0.0712元
300323	华灿光电	2025-04-25	报表披露	2025年一季报归属净利润-9764万元，同比增长9.13%，基本每股收益-0.06元
300324	旋极信息	2025-04-25	报表披露	2025年一季报归属净利润-5913万元，同比下降23.26%，基本每股收益-0.0342元
300328	宜安科技	2025-04-25	报表披露	2025年一季报归属净利润-610.1万元，同比下降768.98%，基本每股收益-0.0088元
300333	兆日科技	2025-04-25	报表披露	2025年一季报归属净利润-122.5万元，同比增长74.53%，基本每股收益-0.0036元
300339	润和软件	2025-04-25	报表披露	2025年一季报归属净利润3120万元，同比增长21.73%，基本每股收益0.04元
300348	长亮科技	2025-04-25	报表披露	2025年一季报归属净利润-258.8万元，同比增长31.69%，基本每股收益-0.0032元
300349	金卡智能	2025-04-25	报表披露	2024年年报归属净利润3.601亿元，同比下降11.88%，基本每股收益0.87元
300351	永贵电器	2025-04-25	报表披露	2025年一季报归属净利润2326万元，同比下降42.00%，基本每股收益0.06元
300363	博腾股份	2025-04-25	报表披露	2025年一季报归属净利润-428.4万元，同比增长95.48%，基本每股收益-0.01元
300373	扬杰科技	2025-04-25	报表披露	2025年一季报归属净利润2.73亿元，同比增长51.22%，基本每股收益0.5元
300374	中铁装配	2025-04-25	报表披露	2025年一季报归属净利润-3148万元，同比增长5.07%，基本每股收益-0.13元
300375	鹏翎股份	2025-04-25	报表披露	2024年年报归属净利润7765万元，同比增长173.36%，基本每股收益0.1元
